station_code,station,line_name,C/A,unit,GTFS_stop_id,station_name,station_id,lat,long
R155R116,50 ST,1,R155,R116,126,50 St,316,40.761728,-73.983849
R158R084,59 ST COLUMBUS,1ABCD,R158,R084,125,59 St - Columbus Circle,315,40.768247,-73.981929
R159R164,66 ST-LINCOLN,1,R159,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R159R164,66 ST-LINCOLN,1,R159,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R160AR164,66 ST-LINCOLN,1,R160A,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R160R164,66 ST-LINCOLN,1,R160,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R161AR452,72 ST,123,R161A,R452,123,72 St,313,40.778453,-73.98197
R161BR452,72 ST,123,R161B,R452,123,72 St,313,40.778453,-73.98197
R162R166,79 ST,1,R162,R166,122,79 St,312,40.783934,-73.979917
R163R166,79 ST,1,R163,R166,122,79 St,312,40.783934,-73.979917
R164R167,86 ST,1,R164,R167,121,86 St,311,40.788644,-73.976218
R165R167,86 ST,1,R165,R167,121,86 St,311,40.788644,-73.976218
R166R167,86 ST,1,R166,R167,121,86 St,311,40.788644,-73.976218
R168AR168,96 ST,123,R168A,R168,120,96 St,310,40.793919,-73.972323
R169R168,96 ST,123,R169,R168,120,96 St,310,40.793919,-73.972323
R169R168,96 ST,123,R169,R168,120,96 St,310,40.793919,-73.972323
R170R191,103 ST,1,R170,R191,119,103 St,309,40.799446,-73.968379
R171R192,CATHEDRAL PKWY,1,R171,R192,118,Cathedral Pkwy,308,40.803967,-73.966847
R172R192,CATHEDRAL PKWY,1,R172,R192,118,Cathedral Pkwy,308,40.803967,-73.966847
R173R159,116 ST-COLUMBIA,1,R173,R159,117,116 St - Columbia University,307,40.807722,-73.96411
R174R034,125 ST,1,R174,R034,116,125 St,306,40.815581,-73.958372
R175R169,137 ST CITY COL,1,R175,R169,115,137 St - City College,305,40.822008,-73.953676
R176R169,137 ST CITY COL,1,R176,R169,115,137 St - City College,305,40.822008,-73.953676
R177R273,145 ST,1,R177,R273,114,145 St,304,40.826551,-73.95036
R178R273,145 ST,1,R178,R273,114,145 St,304,40.826551,-73.95036
R179R193,157 ST,1,R179,R193,113,157 St,303,40.834041,-73.94489
R180R193,157 ST,1,R180,R193,113,157 St,303,40.834041,-73.94489
R182R035,168 ST,1AC,R182,R035,112,168 St - Washington Hts,302,40.840556,-73.940133
R183R260,181 ST,1,R183,R260,111,181 St,301,40.849505,-73.933596
R185R274,191 ST,1,R185,R274,110,191 St,300,40.855225,-73.929412
R186R036,DYCKMAN ST,1,R186,R036,109,Dyckman St,299,40.860531,-73.925536
R186R036,DYCKMAN ST,1,R186,R036,109,Dyckman St,299,40.860531,-73.925536
R188R037,207 ST,1,R188,R037,108,207 St,298,40.864621,-73.918822
R190R038,215 ST,1,R190,R038,107,215 St,297,40.869444,-73.915279
R192R039,MARBLE HILL-225,1,R192,R039,106,Marble Hill - 225 St,296,40.874561,-73.909831
R194R040,231 ST,1,R194,R040,104,231 St,295,40.878856,-73.904834
R196R306,238 ST,1,R196,R306,103,238 St,294,40.884667,-73.90087
R197R117,V.CORTLANDT PK,1,R197,R117,101,Van Cortlandt Park - 242 St,293,40.889248,-73.898583
R200AR041,BOWLING GREEN,45,R200A,R041,420,Bowling Green,414,40.704817,-74.014065
R201R041,BOWLING GREEN,45,R201,R041,420,Bowling Green,414,40.704817,-74.014065
R202R042,BOWLING GREEN,45,R202,R042,420,Bowling Green,414,40.704817,-74.014065
R203AR043,WALL ST,45,R203A,R043,419,Wall St,413,40.707557,-74.011862
R203AR043,WALL ST,45,R203A,R043,419,Wall St,413,40.707557,-74.011862
R203R043,WALL ST,45,R203,R043,419,Wall St,413,40.707557,-74.011862
R204AR043,WALL ST,45,R204A,R043,419,Wall St,413,40.707557,-74.011862
R204R043,WALL ST,45,R204,R043,419,Wall St,413,40.707557,-74.011862
R205AR014,FULTON ST,2345ACJZ,R205A,R014,229,Fulton St,332,40.709416,-74.006571
R206R014,FULTON ST,2345ACJZ,R206,R014,229,Fulton St,332,40.709416,-74.006571
R208R014,FULTON ST,2345ACJZ,R208,R014,229,Fulton St,332,40.709416,-74.006571
R210AR044,BROOKLYN BRIDGE,456JZ,R210A,R044,640,Brooklyn Bridge - City Hall,411,40.713065,-74.004131
R210R044,BROOKLYN BRIDGE,456JZ,R210,R044,640,Brooklyn Bridge - City Hall,411,40.713065,-74.004131
R215R322,SPRING ST,6,R215,R322,638,Spring St,409,40.722301,-73.997141
R216R322,SPRING ST,6,R216,R322,638,Spring St,409,40.722301,-73.997141
R217AR194,BLEECKER ST,6DF,R217A,R194,637,Bleecker St,408,40.725915,-73.994659
R219R160,ASTOR PL,6,R219,R160,636,Astor Pl,407,40.730054,-73.99107
R220R160,ASTOR PL,6,R220,R160,636,Astor Pl,407,40.730054,-73.99107
R221R170,14 ST-UNION SQ,456LNQRW,R221,R170,635,14 St - Union Sq,406,40.734673,-73.989951
R226AR131,23 ST,6,R226A,R131,634,23 St,405,40.739864,-73.986599
R226R131,23 ST,6,R226,R131,634,23 St,405,40.739864,-73.986599
R227AR131,23 ST,6,R227A,R131,634,23 St,405,40.739864,-73.986599
R227R131,23 ST,6,R227,R131,634,23 St,405,40.739864,-73.986599
R228R143,28 ST,6,R228,R143,633,28 St,404,40.74307,-73.984264
R229R143,28 ST,6,R229,R143,633,28 St,404,40.74307,-73.984264
R230R143,28 ST,6,R230,R143,633,28 St,404,40.74307,-73.984264
R231AR176,33 ST,6,R231A,R176,632,33 St,403,40.746081,-73.982076
R231R176,33 ST,6,R231,R176,632,33 St,403,40.746081,-73.982076
R232AR176,33 ST,6,R232A,R176,632,33 St,403,40.746081,-73.982076
R232R176,33 ST,6,R232,R176,632,33 St,403,40.746081,-73.982076
R236R045,GRD CNTRL-42 ST,4567S,R236,R045,631,Grand Central - 42 St,402,40.751776,-73.976848
R237BR047,GRD CNTRL-42 ST,4567S,R237B,R047,631,Grand Central - 42 St,402,40.751776,-73.976848
R237R046,GRD CNTRL-42 ST,4567S,R237,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R238AR046,GRD CNTRL-42 ST,4567S,R238A,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R238R046,GRD CNTRL-42 ST,4567S,R238,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R240R047,GRD CNTRL-42 ST,4567S,R240,R047,631,Grand Central - 42 St,402,40.751776,-73.976848
R241AR048,GRD CNTRL-42 ST,4567S,R241A,R048,631,Grand Central - 42 St,402,40.751776,-73.976848
R242AR049,51 ST,6,R242A,R049,630,51 St,401,40.757107,-73.97192
R242R049,51 ST,6,R242,R049,630,51 St,401,40.757107,-73.97192
R243R049,51 ST,6,R243,R049,630,51 St,401,40.757107,-73.97192
R244AR050,59 ST,456NQRW,R244A,R050,629,59 St,400,40.762526,-73.967967
R244R050,59 ST,456NQRW,R244,R050,629,59 St,400,40.762526,-73.967967
R245AR051,59 ST,456NQRW,R245A,R051,629,59 St,400,40.762526,-73.967967
R245R051,59 ST,456NQRW,R245,R051,629,59 St,400,40.762526,-73.967967
R246R177,68ST-HUNTER CO,6,R246,R177,628,68 St - Hunter College,399,40.768141,-73.96387
R246R177,68ST-HUNTER CO,6,R246,R177,628,68 St - Hunter College,399,40.768141,-73.96387
R247R178,77 ST,6,R247,R178,627,77 St,398,40.77362,-73.959874
R248R178,77 ST,6,R248,R178,627,77 St,398,40.77362,-73.959874
R249R179,86 ST,456,R249,R179,626,86 St,397,40.779492,-73.955589
R250R179,86 ST,456,R250,R179,626,86 St,397,40.779492,-73.955589
R251R144,96 ST,6,R251,R144,625,96 St,396,40.785672,-73.95107
R252R180,103 ST,6,R252,R180,624,103 St,395,40.7906,-73.947478
R253R181,110 ST,6,R253,R181,623,110 St,394,40.79502,-73.94425
R254R181,110 ST,6,R254,R181,623,110 St,394,40.79502,-73.94425
R256R182,116 ST,6,R256,R182,622,116 St,393,40.798629,-73.941617
R257R182,116 ST,6,R257,R182,622,116 St,393,40.798629,-73.941617
R258R132,125 ST,456,R258,R132,621,125 St,392,40.804138,-73.937594
R258R132,125 ST,456,R258,R132,621,125 St,392,40.804138,-73.937594
R259R307,138/GRAND CONC,45,R259,R307,416,138 St - Grand Concourse,391,40.813224,-73.929849
R260R205,149/GRAND CONC,245,R260,R205,222,149 St - Grand Concourse,435,40.81841,-73.926718
R261R205,149/GRAND CONC,245,R261,R205,222,149 St - Grand Concourse,435,40.81841,-73.926718
R262AR195,161/YANKEE STAD,4BD,R262A,R195,414,161 St - Yankee Stadium,389,40.827994,-73.925831
R262BR195,161/YANKEE STAD,4BD,R262B,R195,414,161 St - Yankee Stadium,389,40.827994,-73.925831
R262R195,161/YANKEE STAD,4BD,R262,R195,414,161 St - Yankee Stadium,389,40.827994,-73.925831
R283R221,167 ST,4,R283,R221,413,167 St,388,40.835537,-73.9214
R284R243,170 ST,4,R284,R243,412,170 St,387,40.840075,-73.917791
R285R308,MT EDEN AV,4,R285,R308,411,Mt Eden Av,386,40.844434,-73.914685
R286R309,176 ST,4,R286,R309,410,176 St,385,40.84848,-73.911794
R287R244,BURNSIDE AV,4,R287,R244,409,Burnside Av,384,40.853453,-73.907684
R288R275,183 ST,4,R288,R275,408,183 St,383,40.858407,-73.903879
R289R119,FORDHAM RD,4,R289,R119,407,Fordham Rd,382,40.862803,-73.901034
R290R161,KINGSBRIDGE RD,4,R290,R161,406,Kingsbridge Rd,381,40.86776,-73.897174
R291R183,BEDFORD PK BLVD,4,R291,R183,405,Bedford Park Blvd - Lehman College,380,40.873412,-73.890064
R293R133,MOSHOLU PKWY,4,R293,R133,402,Mosholu Pkwy,379,40.87975,-73.884655
R293R133,MOSHOLU PKWY,4,R293,R133,402,Mosholu Pkwy,379,40.87975,-73.884655
R294R052,WOODLAWN,4,R294,R052,401,Woodlawn,378,40.886037,-73.878751
R301R323,CENTRAL PK N110,23,R301,R323,227,Central Park North (110 St),441,40.799075,-73.951822
R302R324,116 ST,23,R302,R324,226,116 St,440,40.802098,-73.949625
R303R324,116 ST,23,R303,R324,226,116 St,440,40.802098,-73.949625
R304R206,125 ST,23,R304,R206,225,125 St,439,40.807754,-73.945495
R305R206,125 ST,23,R305,R206,225,125 St,439,40.807754,-73.945495
R306R207,135 ST,23,R306,R207,224,135 St,438,40.814229,-73.94077
R307R207,135 ST,23,R307,R207,224,135 St,438,40.814229,-73.94077
R308R344,145 ST,3,R308,R344,302,145 St,437,40.820421,-73.936245
R309R345,HARLEM 148 ST,3,R309,R345,301,Harlem - 148 St,436,40.82388,-73.93647
R310R053,3 AV-149 ST,25,R310,R053,221,3 Av - 149 St,434,40.816109,-73.917757
R311R053,3 AV-149 ST,25,R311,R053,221,3 Av - 149 St,434,40.816109,-73.917757
R312R405,JACKSON AV,25,R312,R405,220,Jackson Av,433,40.81649,-73.907807
R314R406,PROSPECT AV,25,R314,R406,219,Prospect Av,432,40.819585,-73.90177
R315R406,PROSPECT AV,25,R315,R406,219,Prospect Av,432,40.819585,-73.90177
R316R407,INTERVALE AV,25,R316,R407,218,Intervale Av,431,40.822181,-73.896736
R317R408,SIMPSON ST,25,R317,R408,217,Simpson St,430,40.824073,-73.893064
R318R408,SIMPSON ST,25,R318,R408,217,Simpson St,430,40.824073,-73.893064
R319R409,FREEMAN ST,25,R319,R409,216,Freeman St,429,40.829993,-73.891865
R320R409,FREEMAN ST,25,R320,R409,216,Freeman St,429,40.829993,-73.891865
R321R386,174 ST,25,R321,R386,215,174 St,428,40.837288,-73.887734
R322R386,174 ST,25,R322,R386,215,174 St,428,40.837288,-73.887734
R323R387,WEST FARMS SQ,25,R323,R387,214,West Farms Sq - E Tremont Av,427,40.840295,-73.880049
R325R388,E 180 ST,25,R325,R388,213,E 180 St,426,40.841894,-73.873488
R326R389,BRONX PARK EAST,25,R326,R389,212,Bronx Park East,425,40.848828,-73.868457
R327R361,PELHAM PKWY,25,R327,R361,211,Pelham Pkwy,424,40.857192,-73.867615
R328R361,PELHAM PKWY,25,R328,R361,211,Pelham Pkwy,424,40.857192,-73.867615
R329R362,ALLERTON AV,25,R329,R362,210,Allerton Av,423,40.865462,-73.867352
R330R363,BURKE AV,25,R330,R363,209,Burke Av,422,40.871356,-73.867164
R331R364,GUN HILL RD,25,R331,R364,208,Gun Hill Rd,421,40.87785,-73.866256
R332R365,219 ST,25,R332,R365,207,219 St,420,40.883895,-73.862633
R333R366,225 ST,25,R333,R366,206,225 St,419,40.888022,-73.860341
R334R367,233 ST,25,R334,R367,205,233 St,418,40.893193,-73.857473
R335R444,NEREID AV,25,R335,R444,204,Nereid Av,417,40.898379,-73.854376
R336R145,WAKEFIELD/241,2,R336,R145,201,Wakefield - 241 St,416,40.903125,-73.85062
R401R445,3 AV 138 ST,6,R401,R445,619,3 Av - 138 St,377,40.810476,-73.926138
R402R446,BROOK AV,6,R402,R446,618,Brook Av,376,40.807566,-73.91924
R403R446,BROOK AV,6,R403,R446,618,Brook Av,376,40.807566,-73.91924
R404R447,CYPRESS AV,6,R404,R447,617,Cypress Av,375,40.805368,-73.914042
R405R447,CYPRESS AV,6,R405,R447,617,Cypress Av,375,40.805368,-73.914042
R406R448,E 143/ST MARY'S,6,R406,R448,616,E 143 St - St Mary's St,374,40.808719,-73.907657
R407R448,E 143/ST MARY'S,6,R407,R448,616,E 143 St - St Mary's St,374,40.808719,-73.907657
R408R449,E 149 ST,6,R408,R449,615,E 149 St,373,40.812118,-73.904098
R409R449,E 149 ST,6,R409,R449,615,E 149 St,373,40.812118,-73.904098
R410R450,LONGWOOD AV,6,R410,R450,614,Longwood Av,372,40.816104,-73.896435
R411R450,LONGWOOD AV,6,R411,R450,614,Longwood Av,372,40.816104,-73.896435
R412R146,HUNTS POINT AV,6,R412,R146,613,Hunts Point Av,371,40.820948,-73.890549
R413R325,WHITLOCK AV,6,R413,R325,612,Whitlock Av,370,40.826525,-73.886283
R414R162,ELDER AV,6,R414,R162,611,Elder Av,369,40.828584,-73.879159
R415R120,MORISN AV/SNDVW,6,R415,R120,610,Morrison Av- Sound View,368,40.829521,-73.874516
R416R245,ST LAWRENCE AV,6,R416,R245,609,St Lawrence Av,367,40.831509,-73.867618
R417R222,PARKCHESTER,6,R417,R222,608,Parkchester,366,40.833226,-73.860816
R417R222,PARKCHESTER,6,R417,R222,608,Parkchester,366,40.833226,-73.860816
R418R106,CASTLE HILL AV,6,R418,R106,607,Castle Hill Av,365,40.834255,-73.851222
R419R326,ZEREGA AV,6,R419,R326,606,Zerega Av,364,40.836488,-73.847036
R420R107,WESTCHESTER SQ,6,R420,R107,604,Westchester Sq - E Tremont Av,363,40.839892,-73.842952
R421R427,MIDDLETOWN RD,6,R421,R427,603,Middletown Rd,362,40.843863,-73.836322
R422R428,BUHRE AV,6,R422,R428,602,Buhre Av,361,40.84681,-73.832569
R423R429,PELHAM BAY PARK,6,R423,R429,601,Pelham Bay Park,360,40.852462,-73.828121
R501R054,5 AVE,7BDFM,R501,R054,724,5 Av,466,40.753821,-73.981963
R503R276,VERNON-JACKSON,7,R503,R276,721,Vernon Blvd - Jackson Av,464,40.742626,-73.953581
R504R276,VERNON-JACKSON,7,R504,R276,721,Vernon Blvd - Jackson Av,464,40.742626,-73.953581
R506R276,VERNON-JACKSON,7,R506,R276,721,Vernon Blvd - Jackson Av,464,40.742626,-73.953581
R507R134,HUNTERS PT AV,7,R507,R134,720,Hunters Point Av,463,40.742216,-73.948916
R508R346,COURT SQ,7,R508,R346,719,Court Sq,462,40.747023,-73.945264
R509R121,QUEENSBORO PLZ,7NQW,R509,R121,718,Queensboro Plaza,461,40.750582,-73.940202
R510R090,39 AV,NQW,R510,R090,R08,39 Av,6,40.752882,-73.932755
R511R091,36 AV,NQW,R511,R091,R06,36 Av,5,40.756804,-73.929575
R512R092,BROADWAY,NQW,R512,R092,R05,Broadway,4,40.76182,-73.925508
R513R093,30 AV,NQW,R513,R093,R04,30 Av,3,40.766779,-73.921479
R514R094,ASTORIA BLVD,NQW,R514,R094,R03,Astoria Blvd,2,40.770258,-73.917843
R515R095,ASTORIA DITMARS,NQW,R515,R095,R01,Astoria - Ditmars Blvd,1,40.775036,-73.912034
R516R291,33 ST-RAWSON ST,7,R516,R291,716,33 St,460,40.744587,-73.930997
R517R291,33 ST-RAWSON ST,7,R517,R291,716,33 St,460,40.744587,-73.930997
R518R261,40 ST LOWERY ST,7,R518,R261,715,40 St,459,40.743781,-73.924016
R519R223,46 ST BLISS ST,7,R519,R223,714,46 St,458,40.743132,-73.918435
R520R223,46 ST BLISS ST,7,R520,R223,714,46 St,458,40.743132,-73.918435
R521R327,52 ST,7,R521,R327,713,52 St,457,40.744149,-73.912549
R523R147,61 ST WOODSIDE,7,R523,R147,712,Woodside - 61 St,456,40.74563,-73.902984
R524R347,69 ST,7,R524,R347,711,69 St,455,40.746325,-73.896403
R525R018,74 ST-BROADWAY,7EFMR,R525,R018,710,74 St - Broadway,454,40.746848,-73.891394
R526R096,82 ST-JACKSON H,7,R526,R096,709,82 St - Jackson Hts,453,40.747659,-73.883697
R527R122,90 ST-ELMHURST,7,R527,R122,708,90 St - Elmhurst Av,452,40.748408,-73.876613
R528R097,JUNCTION BLVD,7,R528,R097,707,Junction Blvd,451,40.749145,-73.869527
R529R208,103 ST-CORONA,7,R529,R208,706,103 St - Corona Plaza,450,40.749865,-73.8627
R530R310,111 ST,7,R530,R310,705,111 St,449,40.75173,-73.855334
R530R310,111 ST,7,R530,R310,705,111 St,449,40.75173,-73.855334
R532HR328,METS-WILLETS PT,7,R532H,R328,702,Mets - Willets Point,448,40.754622,-73.845625
R532R328,METS-WILLETS PT,7,R532,R328,702,Mets - Willets Point,448,40.754622,-73.845625
R533R055,FLUSHING-MAIN,7,R533,R055,701,Flushing - Main St,447,40.7596,-73.83003
R534R055,FLUSHING-MAIN,7,R534,R055,701,Flushing - Main St,447,40.7596,-73.83003
R550R072,34 ST-HUDSON YD,7,R550,R072,726,34 St - 11 Av,471,40.755882,-74.00191
R550R072,34 ST-HUDSON YD,7,R550,R072,726,34 St - 11 Av,471,40.755882,-74.00191
R551R072,34 ST-HUDSON YD,7,R551,R072,#N/A,#N/A,#N/A,#N/A,#N/A
R600R224,CLARK ST,23,R600,R224,231,Clark St,334,40.697466,-73.993086
R601AR108,BOROUGH HALL,2345R,R601A,R108,232,Borough Hall,335,40.693219,-73.989998
R602R108,BOROUGH HALL,2345R,R602,R108,232,Borough Hall,335,40.693219,-73.989998
R604R108,BOROUGH HALL,2345R,R604,R108,232,Borough Hall,335,40.693219,-73.989998
R605R456,HOYT ST,23,R605,R456,233,Hoyt St,336,40.690545,-73.985065
R606R225,HOYT ST,23,R606,R225,233,Hoyt St,336,40.690545,-73.985065
R608R056,NEVINS ST,2345,R608,R056,234,Nevins St,337,40.688246,-73.980492
R609R056,NEVINS ST,2345,R609,R056,234,Nevins St,337,40.688246,-73.980492
R610R057,ATL AV-BARCLAY,2345BDNQR,R610,R057,D24,Atlantic Av - Barclays Ctr,40,40.68446,-73.97689
R612R057,ATL AV-BARCLAY,BDNQR2345,R612,R057,D24,Atlantic Av - Barclays Ctr,40,40.68446,-73.97689
R617R058,BERGEN ST,23,R617,R058,236,Bergen St,339,40.680829,-73.975098
R618R058,BERGEN ST,23,R618,R058,236,Bergen St,339,40.680829,-73.975098
R619R059,GRAND ARMY PLAZ,23,R619,R059,237,Grand Army Plaza,340,40.675235,-73.971046
R621R060,EASTN PKWY-MUSM,23,R621,R060,238,Eastern Pkwy - Brooklyn Museum,341,40.671987,-73.964375
R622R123,FRANKLIN AV,2345S,R622,R123,239,Franklin Av,342,40.670682,-73.958131
R623R061,NOSTRAND AV,3,R623,R061,248,Nostrand Av,343,40.669847,-73.950466
R624R124,KINGSTON AV,3,R624,R124,249,Kingston Av,344,40.669399,-73.942161
R625R062,CROWN HTS-UTICA,34,R625,R062,250,Crown Hts - Utica Av,345,40.668897,-73.932942
R626R062,CROWN HTS-UTICA,34,R626,R062,250,Crown Hts - Utica Av,345,40.668897,-73.932942
R626R062,CROWN HTS-UTICA,34,R626,R062,250,Crown Hts - Utica Av,345,40.668897,-73.932942
R627R063,SUTTER AV-RUTLD,3,R627,R063,251,Sutter Av - Rutland Rd,346,40.664717,-73.92261
R628R064,SARATOGA AV,3,R628,R064,252,Saratoga Av,347,40.661453,-73.916327
R629R065,ROCKAWAY AV,3,R629,R065,253,Rockaway Av,348,40.662549,-73.908946
R630R066,JUNIUS ST,3,R630,R066,254,Junius St,349,40.663515,-73.902447
R632R067,PENNSYLVANIA AV,3,R632,R067,255,Pennsylvania Av,350,40.664635,-73.894895
R633R068,VAN SICLEN AV,3,R633,R068,256,Van Siclen Av,351,40.665449,-73.889395
R634R069,NEW LOTS AV,3,R634,R069,257,New Lots Av,352,40.666235,-73.884079
R635R277,PRESIDENT ST,25,R635,R277,241,President St,353,40.667883,-73.950683
R636R209,STERLING ST,25,R636,R209,242,Sterling St,354,40.662742,-73.95085
R637R451,WINTHROP ST,25,R637,R451,243,Winthrop St,355,40.656652,-73.9502
R639R109,CHURCH AV,25,R639,R109,244,Church Av,356,40.650843,-73.949575
R641R210,BEVERLY RD,25,R641,R210,245,Beverly Rd,357,40.645098,-73.948959
R643R135,NEWKIRK AV,25,R643,R135,246,Newkirk Av,358,40.639967,-73.948411
R644R135,NEWKIRK AV,25,R644,R135,246,Newkirk Av,358,40.639967,-73.948411
R645R110,FLATBUSH AV-B.C,25,R645,R110,247,Flatbush Av - Brooklyn College,359,40.632836,-73.947642
R646R110,FLATBUSH AV-B.C,25,R646,R110,247,Flatbush Av - Brooklyn College,359,40.632836,-73.947642
R646R110,FLATBUSH AV-B.C,25,R646,R110,247,Flatbush Av - Brooklyn College,359,40.632836,-73.947642
R647R110,FLATBUSH AV-B.C,25,R647,R110,247,Flatbush Av - Brooklyn College,359,40.632836,-73.947642
R726R329,MORRIS PARK,5,R726,R329,505,Morris Park,446,40.854364,-73.860495
R727R430,PELHAM PKWY,5,R727,R430,504,Pelham Pkwy,445,40.858985,-73.855359
R728R226,GUN HILL RD,5,R728,R226,503,Gun Hill Rd,444,40.869526,-73.846384
R729R292,BAYCHESTER AV,5,R729,R292,502,Baychester Av,443,40.878663,-73.838591
R730R431,EASTCHSTER/DYRE,5,R730,R431,501,Eastchester - Dyre Av,442,40.8883,-73.830834
S101AR070,ST. GEORGE,1,S101A,R070,S31,St George,501,40.643748,-74.073643
S101R070,ST. GEORGE,1,S101,R070,S31,St George,501,40.643748,-74.073643
S102R165,TOMPKINSVILLE,1,S102,R165,S30,Tompkinsville,502,40.636949,-74.074835
TRAM1R468,RIT-MANHATTAN,R,TRAM1,R468,NULL,#N/A,#N/A,#N/A,#N/A
TRAM2R469,RIT-ROOSEVELT,R,TRAM2,R469,NULL,#N/A,#N/A,#N/A,#N/A